GPU_ID,Arrival_Time,Start_Time,End_Time,Training_Time,User_ID,Model_Name,Task_Id,Task_Retrain
1,1731000403.7985744,1731000403.8020906,1731000404.076565,0.2744742835034505,5,google/flan-t5-base,task_0_of_user_5,0
2,1731000403.8002853,1731000403.8024538,1731000404.0024538,0.2,1,google/flan-t5-small,task_1_of_user_1,0
3,1731000403.8006883,1731000403.8026996,1731000404.188855,0.3861554760443356,3,lucadiliello/bart-small,task_0_of_user_3,0
4,1731000403.8010643,1731000403.802928,1731000404.002928,0.2,14,google/flan-t5-small,task_0_of_user_14,0
5,1731000403.80126,1731000403.8031492,1731000404.1893046,0.3861554760443356,6,lucadiliello/bart-small,task_1_of_user_6,0
6,1731000403.801416,1731000403.8034155,1731000404.189571,0.3861554760443356,13,lucadiliello/bart-small,task_0_of_user_13,0
7,1731000403.801429,1731000403.8036633,1731000404.1898186,0.3861554760443356,10,lucadiliello/bart-small,task_0_of_user_10,0
2,1731000403.8171072,1731000404.0149238,1731000404.4010792,0.3861554760443356,11,lucadiliello/bart-small,task_0_of_user_11,1
4,1731000403.8015382,1731000404.0156665,1731000404.4018219,0.3861554760443356,8,lucadiliello/bart-small,task_1_of_user_8,0
1,1731000404.0132918,1731000404.0841548,1731000404.3586292,0.2744742835034505,7,google/flan-t5-base,task_0_of_user_7,1
3,1731000404.0148675,1731000404.1991243,1731000404.4735987,0.2744742835034505,9,google/flan-t5-base,task_0_of_user_9,1
5,1731000404.0152774,1731000404.200547,1731000404.5867023,0.3861554760443356,2,lucadiliello/bart-small,task_1_of_user_2,1
6,1731000404.015299,1731000404.2008643,1731000404.4008644,0.2,14,google/flan-t5-small,task_0_of_user_14,1
7,1731000403.8017063,1731000404.2011578,1731000404.4011579,0.2,12,google/flan-t5-small,task_0_of_user_12,0
1,1731000404.014621,1731000404.3725605,1731000404.7587159,0.3861554760443356,3,lucadiliello/bart-small,task_0_of_user_3,1
2,1731000404.0997734,1731000404.408478,1731000404.608478,0.2,14,google/flan-t5-small,task_0_of_user_14,2
4,1731000404.0141792,1731000404.4096217,1731000404.795777,0.3861554760443356,8,lucadiliello/bart-small,task_1_of_user_8,1
6,1731000404.014206,1731000404.4099793,1731000404.7961347,0.3861554760443356,10,lucadiliello/bart-small,task_0_of_user_10,2
7,1731000404.3701952,1731000404.4103098,1731000404.7964652,0.3861554760443356,11,lucadiliello/bart-small,task_0_of_user_11,5
3,1731000404.3718023,1731000404.485761,1731000404.8719163,0.3861554760443356,6,lucadiliello/bart-small,task_1_of_user_6,4
5,1731000404.0820367,1731000404.5963817,1731000404.982537,0.3861554760443356,2,lucadiliello/bart-small,task_1_of_user_2,2
2,1731000404.5926244,1731000404.6139886,1731000404.888463,0.2744742835034505,15,google/flan-t5-base,task_0_of_user_15,5
1,1731000404.3717043,1731000404.7704108,1731000405.0448852,0.2744742835034505,7,google/flan-t5-base,task_0_of_user_7,4
4,1731000404.2000878,1731000404.7981396,1731000405.184295,0.3861554760443356,13,lucadiliello/bart-small,task_0_of_user_13,3
6,1731000404.2001152,1731000404.7996993,1731000405.1858547,0.3861554760443356,8,lucadiliello/bart-small,task_1_of_user_8,3
7,1731000403.8014565,1731000404.8000305,1731000405.1861858,0.3861554760443356,11,lucadiliello/bart-small,task_0_of_user_11,0
3,1731000404.0840778,1731000404.8840046,1731000405.27016,0.3861554760443356,3,lucadiliello/bart-small,task_0_of_user_3,2
2,1731000403.8015938,1731000404.8912046,1731000405.165679,0.2744742835034505,15,google/flan-t5-base,task_0_of_user_15,0
5,1731000404.7962172,1731000404.9941018,1731000405.1941018,0.2,1,google/flan-t5-small,task_1_of_user_1,8
1,1731000404.8903294,1731000405.052783,1731000405.3272574,0.2744742835034505,4,google/flan-t5-base,task_0_of_user_4,9
2,1731000404.0843074,1731000405.1789072,1731000405.4533815,0.2744742835034505,9,google/flan-t5-base,task_0_of_user_9,2
4,1731000404.5119526,1731000405.1930478,1731000405.3930478,0.2,12,google/flan-t5-small,task_0_of_user_12,6
6,1731000404.1994293,1731000405.1934712,1731000405.5796266,0.3861554760443356,10,lucadiliello/bart-small,task_0_of_user_10,3
7,1731000404.1995811,1731000405.193709,1731000405.5798643,0.3861554760443356,2,lucadiliello/bart-small,task_1_of_user_2,3
5,1731000405.1908915,1731000405.200241,1731000405.5863965,0.3861554760443356,11,lucadiliello/bart-small,task_0_of_user_11,13
3,1731000405.052352,1731000405.2828617,1731000405.669017,0.3861554760443356,3,lucadiliello/bart-small,task_0_of_user_3,9
1,1731000404.1975386,1731000405.3370612,1731000405.5370612,0.2,1,google/flan-t5-small,task_1_of_user_1,3
