GPU_ID,Arrival_Time,Start_Time,End_Time,Training_Time,User_ID,Model_Name,Task_Id,Task_Retrain
1,1731000509.4544914,1731000579.3806472,1731000588.11263,8.731982705116188,4,google/flan-t5-base,task_0_of_user_4,-1
2,1731000509.4545653,1731000579.38115,1731000588.1131327,8.731982705116188,5,google/flan-t5-base,task_0_of_user_5,-1
3,1731000517.1373801,1731000579.3813825,1731000586.5172908,7.135908258512444,9,google/flan-t5-base,task_0_of_user_9,-1
1,1731000520.0999346,1731000588.1204123,1731000596.852395,8.731982705116188,5,google/flan-t5-base,task_1_of_user_5,-1
2,1731000513.5007532,1731000588.1210637,1731000596.8530464,8.731982705116188,15,google/flan-t5-base,task_0_of_user_15,-1
3,1731000517.8379962,1731000588.1212664,1731000595.2571747,7.135908258512444,6,google/flan-t5-base,task_0_of_user_6,-1
1,1731000509.4544456,1731000596.8594515,1731000605.5914342,8.731982705116188,7,google/flan-t5-base,task_0_of_user_7,-1
2,1731000513.8506992,1731000596.8596861,1731000605.5916688,8.731982705116188,6,google/flan-t5-base,task_0_of_user_6,-1
3,1731000518.1973665,1731000596.8598464,1731000605.591829,8.731982705116188,5,google/flan-t5-base,task_2_of_user_5,-1
1,1731000517.1526415,1731000605.5978742,1731000612.7337825,7.135908258512444,7,google/flan-t5-base,task_0_of_user_7,-1
