GPU_ID,Arrival_Time,Start_Time,End_Time,Training_Time,User_ID,Model_Name,Task_Id,Task_Retrain
3,1730734134.661443,1730734135.9722333,1730734136.2467077,0.2744742835034505,9,google/flan-t5-base,task_0_of_user_9,31
6,1730734134.661561,1730734135.9725366,1730734136.1725366,0.2,1,google/flan-t5-small,task_1_of_user_1,47
7,1730734135.5635734,1730734136.0379238,1730734136.2379239,0.2,8,google/flan-t5-small,task_0_of_user_8,24
2,1730734132.2429993,1730734136.1487815,1730734136.534937,0.3861554760443356,8,lucadiliello/bart-small,task_1_of_user_8,12
6,1730734132.2433364,1730734136.1738827,1730734136.3738828,0.2,1,google/flan-t5-small,task_1_of_user_1,16
4,1730734130.8803375,1730734136.1822655,1730734136.568421,0.3861554760443356,10,lucadiliello/bart-small,task_0_of_user_10,2
5,1730734132.8781068,1730734136.2203681,1730734136.6065235,0.3861554760443356,6,lucadiliello/bart-small,task_1_of_user_6,16
7,1730734134.336573,1730734136.242515,1730734136.4425151,0.2,3,google/flan-t5-small,task_1_of_user_3,11
3,1730734135.2418761,1730734136.2482347,1730734136.63439,0.3861554760443356,1,lucadiliello/bart-small,task_0_of_user_1,1
1,1730734131.8512974,1730734136.3092952,1730734136.5837696,0.2744742835034505,9,google/flan-t5-base,task_0_of_user_9,8
6,1730734135.7699966,1730734136.3809109,1730734136.580911,0.2,8,google/flan-t5-small,task_0_of_user_8,26
7,1730734133.409357,1730734136.4543812,1730734136.6543813,0.2,3,google/flan-t5-small,task_1_of_user_3,2
2,1730734135.1809516,1730734136.5429487,1730734136.817423,0.2744742835034505,4,google/flan-t5-base,task_0_of_user_4,40
4,1730734132.2433581,1730734136.5729814,1730734136.9591367,0.3861554760443356,3,lucadiliello/bart-small,task_0_of_user_3,12
6,1730734132.9983342,1730734136.5877445,1730734136.9738998,0.3861554760443356,8,lucadiliello/bart-small,task_1_of_user_8,20
1,1730734133.91583,1730734136.588288,1730734136.788288,0.2,1,google/flan-t5-small,task_1_of_user_1,37
5,1730734134.4592798,1730734136.61351,1730734136.81351,0.2,2,google/flan-t5-small,task_0_of_user_2,10
3,1730734133.5799983,1730734136.6367137,1730734136.9111881,0.2744742835034505,5,google/flan-t5-base,task_0_of_user_5,22
7,1730734135.180909,1730734136.6626885,1730734136.8626885,0.2,3,google/flan-t5-small,task_1_of_user_3,20
1,1730734135.2419367,1730734136.7954528,1730734137.0699272,0.2744742835034505,9,google/flan-t5-base,task_0_of_user_9,37
2,1730734131.1645305,1730734136.8199883,1730734137.2061436,0.3861554760443356,2,lucadiliello/bart-small,task_1_of_user_2,3
5,1730734134.950388,1730734136.820155,1730734137.020155,0.2,8,google/flan-t5-small,task_0_of_user_8,17
7,1730734136.2424934,1730734136.8825977,1730734137.0825977,0.2,2,google/flan-t5-small,task_0_of_user_2,28
3,1730734132.6729162,1730734136.917231,1730734137.3033864,0.3861554760443356,6,lucadiliello/bart-small,task_1_of_user_6,14
4,1730734133.387564,1730734136.9668052,1730734137.1668053,0.2,1,google/flan-t5-small,task_1_of_user_1,30
6,1730734136.2203426,1730734136.9778752,1730734137.3640306,0.3861554760443356,1,lucadiliello/bart-small,task_0_of_user_1,10
5,1730734134.4366295,1730734137.026652,1730734137.2266521,0.2,8,google/flan-t5-small,task_0_of_user_8,12
1,1730734130.8570642,1730734137.0749748,1730734137.3494492,0.2744742835034505,5,google/flan-t5-base,task_0_of_user_5,1
7,1730734136.97742,1730734137.0857832,1730734137.2857833,0.2,2,google/flan-t5-small,task_0_of_user_2,36
4,1730734132.4674726,1730734137.1744924,1730734137.3744924,0.2,1,google/flan-t5-small,task_1_of_user_1,19
2,1730734132.672928,1730734137.2115529,1730734137.5977082,0.3861554760443356,8,lucadiliello/bart-small,task_1_of_user_8,16
5,1730734136.3092828,1730734137.2326505,1730734137.4326506,0.2,3,google/flan-t5-small,task_1_of_user_3,31
7,1730734131.1650882,1730734137.2955215,1730734137.6816769,0.3861554760443356,3,lucadiliello/bart-small,task_0_of_user_3,3
3,1730734135.5632904,1730734137.309455,1730734137.5839293,0.2744742835034505,9,google/flan-t5-base,task_0_of_user_9,40
1,1730734135.3996716,1730734137.3509712,1730734137.6254456,0.2744742835034505,6,google/flan-t5-base,task_0_of_user_6,21
6,1730734135.1810665,1730734137.3744946,1730734137.5744946,0.2,8,google/flan-t5-small,task_0_of_user_8,20
4,1730734133.819228,1730734137.3808382,1730734137.5808382,0.2,1,google/flan-t5-small,task_1_of_user_1,36
5,1730734134.0223982,1730734137.4399722,1730734137.6399722,0.2,3,google/flan-t5-small,task_1_of_user_3,9
4,1730734134.8512757,1730734137.5833688,1730734137.7833688,0.2,2,google/flan-t5-small,task_0_of_user_2,14
6,1730734134.021993,1730734137.5839396,1730734137.7839396,0.2,1,google/flan-t5-small,task_1_of_user_1,38
3,1730734135.971174,1730734137.5895581,1730734137.7895582,0.2,8,google/flan-t5-small,task_0_of_user_8,28
2,1730734135.180294,1730734137.603678,1730734137.8781524,0.2744742835034505,7,google/flan-t5-base,task_0_of_user_7,51
1,1730734135.3476398,1730734137.631093,1730734137.9055674,0.2744742835034505,4,google/flan-t5-base,task_0_of_user_4,42
5,1730734136.1471684,1730734137.6491592,1730734138.0353146,0.3861554760443356,1,lucadiliello/bart-small,task_0_of_user_1,9
7,1730734131.4472094,1730734137.6881692,1730734138.0743246,0.3861554760443356,8,lucadiliello/bart-small,task_1_of_user_8,5
3,1730734134.660928,1730734137.7945797,1730734137.9945798,0.2,8,google/flan-t5-small,task_0_of_user_8,14
4,1730734135.9707482,1730734137.7949874,1730734137.9949875,0.2,3,google/flan-t5-small,task_1_of_user_3,28
6,1730734135.9721775,1730734137.7951264,1730734137.9951265,0.2,2,google/flan-t5-small,task_0_of_user_2,25
2,1730734134.9507701,1730734137.884518,1730734138.1589923,0.2744742835034505,7,google/flan-t5-base,task_0_of_user_7,47
1,1730734132.402414,1730734137.9122343,1730734138.1867087,0.2744742835034505,5,google/flan-t5-base,task_0_of_user_5,12
4,1730734133.4103775,1730734138.0025213,1730734138.2025213,0.2,1,google/flan-t5-small,task_1_of_user_1,31
3,1730734132.7949982,1730734138.0033705,1730734138.277845,0.2744742835034505,9,google/flan-t5-base,task_0_of_user_9,16
6,1730734135.1799738,1730734138.0035107,1730734138.2035108,0.2,2,google/flan-t5-small,task_0_of_user_2,17
5,1730734136.8821666,1730734138.0402076,1730734138.2402077,0.2,3,google/flan-t5-small,task_1_of_user_3,35
7,1730734138.0031703,1730734138.0794616,1730734138.465617,0.3861554760443356,7,lucadiliello/bart-small,task_1_of_user_7,7
2,1730734133.38671,1730734138.163764,1730734138.4382384,0.2744742835034505,7,google/flan-t5-base,task_0_of_user_7,27
1,1730734134.0539074,1730734138.1899486,1730734138.464423,0.2744742835034505,5,google/flan-t5-base,task_0_of_user_5,26
4,1730734137.438411,1730734138.2060988,1730734138.4060988,0.2,2,google/flan-t5-small,task_0_of_user_2,42
6,1730734137.4399385,1730734138.2063174,1730734138.4063175,0.2,8,google/flan-t5-small,task_0_of_user_8,45
5,1730734133.5801349,1730734138.2454371,1730734138.4454372,0.2,3,google/flan-t5-small,task_1_of_user_3,3
3,1730734135.442262,1730734138.2886884,1730734138.6748438,0.3861554760443356,1,lucadiliello/bart-small,task_0_of_user_1,3
6,1730734133.5801525,1730734138.413829,1730734138.6138291,0.2,8,google/flan-t5-small,task_0_of_user_8,4
4,1730734133.5802143,1730734138.4140072,1730734138.6140072,0.2,1,google/flan-t5-small,task_1_of_user_1,32
2,1730734136.8823946,1730734138.4440055,1730734138.7184799,0.2744742835034505,9,google/flan-t5-base,task_0_of_user_9,52
5,1730734135.3110557,1730734138.4507794,1730734138.6507795,0.2,2,google/flan-t5-small,task_0_of_user_2,18
1,1730734132.795992,1730734138.471155,1730734138.7456293,0.2744742835034505,5,google/flan-t5-base,task_0_of_user_5,16
7,1730734136.5413463,1730734138.4713037,1730734138.6713037,0.2,3,google/flan-t5-small,task_1_of_user_3,32
4,1730734131.729955,1730734138.6255033,1730734139.0116587,0.3861554760443356,2,lucadiliello/bart-small,task_1_of_user_2,7
6,1730734131.7300205,1730734138.6259234,1730734138.8259234,0.2,1,google/flan-t5-small,task_1_of_user_1,10
5,1730734138.1635098,1730734138.6564858,1730734138.8564858,0.2,2,google/flan-t5-small,task_0_of_user_2,50
7,1730734137.0261302,1730734138.6730692,1730734138.8730693,0.2,3,google/flan-t5-small,task_1_of_user_3,36
3,1730734137.2953825,1730734138.6789806,1730734138.953455,0.2744742835034505,1,google/flan-t5-base,task_2_of_user_1,2
2,1730734132.186824,1730734138.7352984,1730734139.0097728,0.2744742835034505,7,google/flan-t5-base,task_0_of_user_7,14
1,1730734134.4361784,1730734138.7512925,1730734139.0257668,0.2744742835034505,5,google/flan-t5-base,task_0_of_user_5,29
6,1730734137.8836296,1730734138.8278024,1730734139.2139578,0.3861554760443356,7,lucadiliello/bart-small,task_1_of_user_7,6
5,1730734132.878131,1730734138.8626397,1730734139.248795,0.3861554760443356,3,lucadiliello/bart-small,task_0_of_user_3,19
7,1730734137.295414,1730734138.8781145,1730734139.0781145,0.2,8,google/flan-t5-small,task_0_of_user_8,43
3,1730734137.1743307,1730734138.9562657,1730734139.23074,0.2744742835034505,1,google/flan-t5-base,task_2_of_user_1,0
4,1730734133.7980332,1730734139.0137558,1730734139.2137558,0.2,2,google/flan-t5-small,task_0_of_user_2,3
2,1730734133.7981126,1730734139.0139825,1730734139.288457,0.2744742835034505,9,google/flan-t5-base,task_0_of_user_9,24
1,1730734134.6390455,1730734139.0313668,1730734139.3058412,0.2744742835034505,5,google/flan-t5-base,task_0_of_user_5,31
7,1730734135.8316822,1730734139.0826535,1730734139.2826536,0.2,8,google/flan-t5-small,task_0_of_user_8,27
4,1730734132.0460584,1730734139.2209961,1730734139.6071515,0.3861554760443356,2,lucadiliello/bart-small,task_1_of_user_2,9
6,1730734135.6486237,1730734139.2215633,1730734139.6077187,0.3861554760443356,1,lucadiliello/bart-small,task_0_of_user_1,5
3,1730734138.7510211,1730734139.2363944,1730734139.5108688,0.2744742835034505,1,google/flan-t5-base,task_2_of_user_1,17
5,1730734134.0537014,1730734139.2544515,1730734139.4544516,0.2,2,google/flan-t5-small,task_0_of_user_2,6
7,1730734132.1870656,1730734139.2893097,1730734139.4893098,0.2,1,google/flan-t5-small,task_1_of_user_1,15
2,1730734132.1870859,1730734139.2895193,1730734139.5639937,0.2744742835034505,9,google/flan-t5-base,task_0_of_user_9,10
1,1730734138.7353923,1730734139.3072069,1730734139.5816813,0.2744742835034505,4,google/flan-t5-base,task_0_of_user_4,78
5,1730734132.202581,1730734139.4615529,1730734139.8477082,0.3861554760443356,3,lucadiliello/bart-small,task_0_of_user_3,11
7,1730734134.8451548,1730734139.4948618,1730734139.694862,0.2,1,google/flan-t5-small,task_1_of_user_1,49
3,1730734132.7459898,1730734139.5171013,1730734139.7915757,0.2744742835034505,7,google/flan-t5-base,task_0_of_user_7,21
2,1730734134.9503284,1730734139.5699537,1730734139.844428,0.2744742835034505,6,google/flan-t5-base,task_0_of_user_6,15
1,1730734138.0794027,1730734139.5918775,1730734139.7918775,0.2,3,google/flan-t5-small,task_1_of_user_3,45
4,1730734134.99932,1730734139.6132112,1730734139.8132112,0.2,8,google/flan-t5-small,task_0_of_user_8,18
6,1730734134.7266333,1730734139.6134083,1730734139.8134084,0.2,2,google/flan-t5-small,task_0_of_user_2,13
7,1730734135.3821442,1730734139.6972382,1730734140.0833936,0.3861554760443356,1,lucadiliello/bart-small,task_0_of_user_1,2
1,1730734137.7949274,1730734139.7942212,1730734140.1803765,0.3861554760443356,7,lucadiliello/bart-small,task_1_of_user_7,5
3,1730734135.971279,1730734139.7946362,1730734140.0691106,0.2744742835034505,7,google/flan-t5-base,task_0_of_user_7,65
4,1730734136.4526594,1730734139.8190067,1730734140.0190067,0.2,8,google/flan-t5-small,task_0_of_user_8,33
6,1730734134.229239,1730734139.8192844,1730734140.0192845,0.2,1,google/flan-t5-small,task_1_of_user_1,42
2,1730734139.289065,1730734139.8513653,1730734140.1258397,0.2744742835034505,5,google/flan-t5-base,task_0_of_user_5,79
5,1730734131.6663606,1730734139.8518057,1730734140.237961,0.3861554760443356,3,lucadiliello/bart-small,task_0_of_user_3,7
4,1730734138.079534,1730734140.024847,1730734140.224847,0.2,8,google/flan-t5-small,task_0_of_user_8,52
6,1730734136.5428643,1730734140.0253067,1730734140.2253067,0.2,2,google/flan-t5-small,task_0_of_user_2,31
3,1730734139.5705037,1730734140.0753732,1730734140.3498476,0.2744742835034505,6,google/flan-t5-base,task_0_of_user_6,68
7,1730734132.1869779,1730734140.0891407,1730734140.475296,0.3861554760443356,2,lucadiliello/bart-small,task_1_of_user_2,10
