GPU_ID,Arrival_Time,Start_Time,End_Time,Training_Time,User_ID,Model_Name,Task_Id,Task_Retrain
1,1730732998.4752653,1730732998.4774773,1730733023.077351,24.59987366874482,9,google/flan-t5-base,task_0_of_user_9,-1
2,1730732998.4766643,1730732998.4777155,1730733023.0775893,24.59987366874482,7,google/flan-t5-base,task_0_of_user_7,-1
3,1730732998.4769325,1730732998.4778476,1730733006.76051,8.282662422445561,3,lucadiliello/bart-small,task_0_of_user_3,-1
4,1730732998.4770625,1730732998.4780395,1730733006.760702,8.282662422445561,6,lucadiliello/bart-small,task_1_of_user_6,-1
5,1730732998.4773974,1730732998.4782012,1730733006.7608635,8.282662422445561,2,lucadiliello/bart-small,task_1_of_user_2,-1
6,1730732998.4774356,1730732998.4784272,1730733006.7610896,8.282662422445561,8,lucadiliello/bart-small,task_1_of_user_8,-1
7,1730732998.4775784,1730732998.4786158,1730733006.7612782,8.282662422445561,10,lucadiliello/bart-small,task_0_of_user_10,-1
3,1730732999.442046,1730733006.7676349,1730733031.3675086,24.59987366874482,5,google/flan-t5-base,task_2_of_user_5,-1
4,1730732999.2281053,1730733006.7678137,1730733017.408547,10.640733139188795,2,google/flan-t5-small,task_0_of_user_2,-1
5,1730733000.1360009,1730733006.768015,1730733015.0506773,8.282662422445561,6,lucadiliello/bart-small,task_2_of_user_6,-1
6,1730732998.4776232,1730733006.7681441,1730733017.4088774,10.640733139188795,1,google/flan-t5-small,task_1_of_user_1,-1
7,1730733000.013642,1730733006.7682757,1730733015.0509381,8.282662422445561,9,lucadiliello/bart-small,task_1_of_user_9,-1
5,1730732999.5597966,1730733015.0567844,1730733023.3394468,8.282662422445561,7,lucadiliello/bart-small,task_2_of_user_7,-1
7,1730732998.7907472,1730733015.0569894,1730733023.3396518,8.282662422445561,7,lucadiliello/bart-small,task_1_of_user_7,-1
4,1730732999.3860774,1730733017.414672,1730733028.0554051,10.640733139188795,3,google/flan-t5-small,task_1_of_user_3,-1
6,1730733000.0593996,1730733017.4148543,1730733028.0555875,10.640733139188795,8,google/flan-t5-small,task_0_of_user_8,-1
1,1730732999.6973367,1730733023.0831144,1730733047.6829882,24.59987366874482,6,google/flan-t5-base,task_0_of_user_6,-1
2,1730733000.3906686,1730733023.0839684,1730733047.6838422,24.59987366874482,1,google/flan-t5-base,task_2_of_user_1,-1
5,1730733000.1103384,1730733023.3453176,1730733031.62798,8.282662422445561,1,lucadiliello/bart-small,task_0_of_user_1,-1
3,1730733000.2581818,1730733031.3733175,1730733055.9731913,24.59987366874482,9,google/flan-t5-base,task_2_of_user_9,-1
1,1730732999.6665592,1730733047.689127,1730733072.2890007,24.59987366874482,5,google/flan-t5-base,task_1_of_user_5,-1
2,1730732998.4772375,1730733047.6893582,1730733072.289232,24.59987366874482,4,google/flan-t5-base,task_0_of_user_4,-1
3,1730732998.4773095,1730733055.9788337,1730733080.5787075,24.59987366874482,5,google/flan-t5-base,task_0_of_user_5,-1
