GPU_ID,Arrival_Time,Start_Time,End_Time,Training_Time,User_ID,Model_Name,Task_Id,Task_Retrain
1,1730999849.127427,1730999849.1331475,1730999857.4158099,8.282662422445561,18,lucadiliello/bart-small,task_0_of_user_18,-1
2,1730999849.1276526,1730999849.133462,1730999859.7741952,10.640733139188795,1,google/flan-t5-small,task_1_of_user_1,-1
3,1730999849.1283195,1730999849.1337805,1730999873.7336543,24.59987366874482,17,google/flan-t5-base,task_1_of_user_17,-1
4,1730999849.1293712,1730999849.1339855,1730999857.416648,8.282662422445561,8,lucadiliello/bart-small,task_1_of_user_8,-1
5,1730999849.1298692,1730999849.1341712,1730999857.4168336,8.282662422445561,10,lucadiliello/bart-small,task_0_of_user_10,-1
6,1730999849.1312416,1730999849.1343913,1730999859.7751245,10.640733139188795,14,google/flan-t5-small,task_0_of_user_14,-1
7,1730999849.1313255,1730999849.1346316,1730999857.417294,8.282662422445561,2,lucadiliello/bart-small,task_1_of_user_2,-1
1,1730999853.1124816,1730999857.4234655,1730999868.0641987,10.640733139188795,25,google/flan-t5-small,task_0_of_user_25,-1
4,1730999856.1947181,1730999857.4244056,1730999865.707068,8.282662422445561,6,lucadiliello/bart-small,task_2_of_user_6,-1
5,1730999854.6224115,1730999857.4249923,1730999868.0657256,10.640733139188795,24,google/flan-t5-small,task_0_of_user_24,-1
7,1730999854.3653686,1730999857.4254816,1730999865.708144,8.282662422445561,1,lucadiliello/bart-small,task_0_of_user_1,-1
2,1730999849.1333,1730999859.7809923,1730999870.4217255,10.640733139188795,23,google/flan-t5-small,task_0_of_user_23,-1
6,1730999855.5674684,1730999859.7815506,1730999868.064213,8.282662422445561,7,lucadiliello/bart-small,task_2_of_user_7,-1
4,1730999849.1321518,1730999865.7139385,1730999873.9966009,8.282662422445561,11,lucadiliello/bart-small,task_0_of_user_11,-1
7,1730999854.683978,1730999865.7142837,1730999873.996946,8.282662422445561,17,lucadiliello/bart-small,task_2_of_user_17,-1
1,1730999849.1300135,1730999868.0727322,1730999892.672606,24.59987366874482,20,google/flan-t5-base,task_0_of_user_20,-1
5,1730999853.932224,1730999868.0730798,1730999878.713813,10.640733139188795,8,google/flan-t5-small,task_0_of_user_8,-1
6,1730999849.1318862,1730999868.0733073,1730999876.3559697,8.282662422445561,3,lucadiliello/bart-small,task_0_of_user_3,-1
2,1730999854.4313943,1730999870.4278805,1730999895.0277543,24.59987366874482,22,google/flan-t5-base,task_1_of_user_22,-1
3,1730999849.1311238,1730999873.7400045,1730999898.3398783,24.59987366874482,24,google/flan-t5-base,task_1_of_user_24,-1
4,1730999856.2303138,1730999874.0031204,1730999882.2857828,8.282662422445561,17,lucadiliello/bart-small,task_0_of_user_17,-1
7,1730999849.1324105,1730999874.0037537,1730999884.644487,10.640733139188795,12,google/flan-t5-small,task_0_of_user_12,-1
6,1730999853.2887511,1730999876.3616624,1730999887.0023956,10.640733139188795,2,google/flan-t5-small,task_0_of_user_2,-1
5,1730999854.9196334,1730999878.7200656,1730999887.002728,8.282662422445561,14,lucadiliello/bart-small,task_1_of_user_14,-1
4,1730999854.1715698,1730999882.2917001,1730999892.9324334,10.640733139188795,3,google/flan-t5-small,task_1_of_user_3,-1
7,1730999853.1888294,1730999884.6505272,1730999892.9331896,8.282662422445561,7,lucadiliello/bart-small,task_1_of_user_7,-1
5,1730999849.1328435,1730999887.00914,1730999895.2918024,8.282662422445561,21,lucadiliello/bart-small,task_0_of_user_21,-1
6,1730999854.8687162,1730999887.0095274,1730999895.2921898,8.282662422445561,19,lucadiliello/bart-small,task_1_of_user_19,-1
1,1730999849.1329703,1730999892.678434,1730999917.2783077,24.59987366874482,16,google/flan-t5-base,task_1_of_user_16,-1
4,1730999849.1327958,1730999892.9393907,1730999903.580124,10.640733139188795,22,google/flan-t5-small,task_0_of_user_22,-1
7,1730999849.1319833,1730999892.939794,1730999901.2224565,8.282662422445561,6,lucadiliello/bart-small,task_1_of_user_6,-1
2,1730999849.1326423,1730999895.6374047,1730999920.2372785,24.59987366874482,25,google/flan-t5-base,task_1_of_user_25,-1
5,1730999849.1321206,1730999895.9022877,1730999904.18495,8.282662422445561,13,lucadiliello/bart-small,task_0_of_user_13,-1
6,1730999854.2126603,1730999895.902878,1730999904.1855404,8.282662422445561,9,lucadiliello/bart-small,task_1_of_user_9,-1
3,1730999852.3538337,1730999898.9504962,1730999923.55037,24.59987366874482,5,google/flan-t5-base,task_2_of_user_5,-1
7,1730999853.3246624,1730999901.8325732,1730999912.4733064,10.640733139188795,12,google/flan-t5-small,task_1_of_user_12,-1
1,1730999849.1306245,1730999917.8888378,1730999942.4887116,24.59987366874482,15,google/flan-t5-base,task_0_of_user_15,-1
2,1730999849.131685,1730999920.2437403,1730999944.843614,24.59987366874482,4,google/flan-t5-base,task_0_of_user_4,-1
3,1730999849.1330228,1730999923.5567813,1730999948.156655,24.59987366874482,19,google/flan-t5-base,task_0_of_user_19,-1
1,1730999849.132556,1730999942.4949336,1730999967.0948074,24.59987366874482,5,google/flan-t5-base,task_0_of_user_5,-1
2,1730999854.965601,1730999944.8498113,1730999969.449685,24.59987366874482,16,google/flan-t5-base,task_0_of_user_16,-1
3,1730999854.5611174,1730999948.163153,1730999972.7630267,24.59987366874482,6,google/flan-t5-base,task_0_of_user_6,-1
1,1730999856.062213,1730999967.100976,1730999991.7008498,24.59987366874482,5,google/flan-t5-base,task_1_of_user_5,-1
2,1730999855.8832746,1730999969.4555578,1730999994.0554316,24.59987366874482,9,google/flan-t5-base,task_2_of_user_9,-1
3,1730999849.1301992,1730999972.76878,1730999997.3686538,24.59987366874482,7,google/flan-t5-base,task_0_of_user_7,-1
1,1730999849.1327078,1730999991.7073624,1731000016.3072362,24.59987366874482,9,google/flan-t5-base,task_0_of_user_9,-1
2,1730999856.245586,1730999994.061283,1731000018.661157,24.59987366874482,1,google/flan-t5-base,task_2_of_user_1,-1
