GPU_ID,Arrival_Time,Start_Time,End_Time,Training_Time,User_ID,Model_Name,Task_Id,Task_Retrain
1,1731000239.4754398,1731000239.4791143,1731000239.6791143,0.2,23,google/flan-t5-small,task_0_of_user_23,0
2,1731000239.476103,1731000239.4796183,1731000239.6796184,0.2,1,google/flan-t5-small,task_1_of_user_1,0
3,1731000239.476686,1731000239.4799676,1731000239.866123,0.3861554760443356,10,lucadiliello/bart-small,task_0_of_user_10,0
4,1731000239.477627,1731000239.480341,1731000239.8664963,0.3861554760443356,6,lucadiliello/bart-small,task_1_of_user_6,0
5,1731000239.4777977,1731000239.480611,1731000239.6806111,0.2,12,google/flan-t5-small,task_0_of_user_12,0
6,1731000239.4779754,1731000239.4808183,1731000239.6808183,0.2,22,google/flan-t5-small,task_0_of_user_22,0
7,1731000239.478208,1731000239.4810214,1731000239.8671768,0.3861554760443356,11,lucadiliello/bart-small,task_0_of_user_11,0
2,1731000239.477075,1731000239.6947289,1731000239.9692032,0.2744742835034505,20,google/flan-t5-base,task_0_of_user_20,0
1,1731000239.4771948,1731000239.6959968,1731000239.9704711,0.2744742835034505,24,google/flan-t5-base,task_1_of_user_24,0
5,1731000239.478333,1731000239.6962388,1731000239.8962388,0.2,14,google/flan-t5-small,task_0_of_user_14,0
6,1731000239.478366,1731000239.6964982,1731000240.0826535,0.3861554760443356,18,lucadiliello/bart-small,task_0_of_user_18,0
3,1731000239.4785764,1731000239.8788629,1731000240.2650182,0.3861554760443356,3,lucadiliello/bart-small,task_0_of_user_3,0
4,1731000239.478673,1731000239.880815,1731000240.2669704,0.3861554760443356,21,lucadiliello/bart-small,task_0_of_user_21,0
7,1731000239.4787514,1731000239.8810647,1731000240.26722,0.3861554760443356,2,lucadiliello/bart-small,task_1_of_user_2,0
5,1731000239.879,1731000239.9073777,1731000240.293533,0.3861554760443356,6,lucadiliello/bart-small,task_1_of_user_6,2
1,1731000239.477605,1731000239.9856615,1731000240.260136,0.2744742835034505,19,google/flan-t5-base,task_0_of_user_19,0
2,1731000239.477658,1731000239.988948,1731000240.2634225,0.2744742835034505,9,google/flan-t5-base,task_0_of_user_9,0
6,1731000239.4790597,1731000240.0997655,1731000240.485921,0.3861554760443356,13,lucadiliello/bart-small,task_0_of_user_13,0
1,1731000239.4774382,1731000240.273861,1731000240.5483353,0.2744742835034505,5,google/flan-t5-base,task_0_of_user_5,0
2,1731000239.4775698,1731000240.276809,1731000240.5512834,0.2744742835034505,15,google/flan-t5-base,task_0_of_user_15,0
3,1731000239.9774213,1731000240.2770576,1731000240.551532,0.2744742835034505,16,google/flan-t5-base,task_1_of_user_16,3
4,1731000239.980194,1731000240.2772586,1731000240.4772587,0.2,22,google/flan-t5-small,task_0_of_user_22,3
7,1731000239.9852285,1731000240.277456,1731000240.477456,0.2,12,google/flan-t5-small,task_0_of_user_12,4
5,1731000240.2661326,1731000240.3028827,1731000240.689038,0.3861554760443356,21,lucadiliello/bart-small,task_0_of_user_21,4
4,1731000240.098798,1731000240.494123,1731000240.8802783,0.3861554760443356,11,lucadiliello/bart-small,task_0_of_user_11,5
6,1731000240.0990114,1731000240.495081,1731000240.695081,0.2,1,google/flan-t5-small,task_1_of_user_1,5
7,1731000240.0992634,1731000240.4953818,1731000240.6953819,0.2,22,google/flan-t5-small,task_0_of_user_22,4
1,1731000240.492455,1731000240.5641294,1731000240.9502847,0.3861554760443356,2,lucadiliello/bart-small,task_1_of_user_2,5
2,1731000240.493219,1731000240.565943,1731000240.8404174,0.2744742835034505,20,google/flan-t5-base,task_0_of_user_20,9
3,1731000240.493377,1731000240.5661762,1731000240.9523315,0.3861554760443356,13,lucadiliello/bart-small,task_0_of_user_13,6
5,1731000239.8798828,1731000240.706935,1731000241.0930903,0.3861554760443356,21,lucadiliello/bart-small,task_0_of_user_21,2
6,1731000239.8799772,1731000240.7075336,1731000241.093689,0.3861554760443356,18,lucadiliello/bart-small,task_0_of_user_18,2
7,1731000239.880167,1731000240.707823,1731000241.0939784,0.3861554760443356,8,lucadiliello/bart-small,task_1_of_user_8,2
2,1731000239.6952932,1731000240.8582838,1731000241.1327581,0.2744742835034505,7,google/flan-t5-base,task_0_of_user_7,1
4,1731000240.5649455,1731000240.8902466,1731000241.0902467,0.2,1,google/flan-t5-small,task_1_of_user_1,8
3,1731000239.9886038,1731000240.965974,1731000241.3521295,0.3861554760443356,11,lucadiliello/bart-small,task_0_of_user_11,4
1,1731000239.988663,1731000240.9679434,1731000241.2424178,0.2744742835034505,25,google/flan-t5-base,task_1_of_user_25,4
4,1731000240.5643637,1731000241.111721,1731000241.311721,0.2,22,google/flan-t5-small,task_0_of_user_22,7
5,1731000240.873834,1731000241.1120477,1731000241.498203,0.3861554760443356,8,lucadiliello/bart-small,task_1_of_user_8,9
6,1731000240.56474,1731000241.1123269,1731000241.4984822,0.3861554760443356,6,lucadiliello/bart-small,task_1_of_user_6,6
7,1731000240.56478,1731000241.1125863,1731000241.4987416,0.3861554760443356,18,lucadiliello/bart-small,task_0_of_user_18,6
2,1731000241.110748,1731000241.1431227,1731000241.417597,0.2744742835034505,16,google/flan-t5-base,task_1_of_user_16,11
1,1731000240.0999284,1731000241.2557604,1731000241.5302348,0.2744742835034505,20,google/flan-t5-base,task_0_of_user_20,6
4,1731000241.255645,1731000241.3254988,1731000241.7116542,0.3861554760443356,21,lucadiliello/bart-small,task_0_of_user_21,11
3,1731000241.3173199,1731000241.3602574,1731000241.6347318,0.2744742835034505,17,google/flan-t5-base,task_1_of_user_17,12
2,1731000241.252465,1731000241.4302263,1731000241.8163817,0.3861554760443356,3,lucadiliello/bart-small,task_0_of_user_3,12
5,1731000240.7063801,1731000241.511113,1731000241.8972683,0.3861554760443356,18,lucadiliello/bart-small,task_0_of_user_18,7
6,1731000240.706439,1731000241.5117543,1731000241.7117543,0.2,14,google/flan-t5-small,task_0_of_user_14,8
7,1731000240.7065613,1731000241.5120046,1731000241.7120047,0.2,23,google/flan-t5-small,task_0_of_user_23,8
1,1731000240.5636916,1731000241.5373597,1731000241.811834,0.2744742835034505,19,google/flan-t5-base,task_0_of_user_19,6
3,1731000240.8892338,1731000241.6526012,1731000241.9270756,0.2744742835034505,7,google/flan-t5-base,task_0_of_user_7,11
4,1731000241.649007,1731000241.7230337,1731000241.9230337,0.2,1,google/flan-t5-small,task_1_of_user_1,21
6,1731000241.650412,1731000241.726106,1731000241.926106,0.2,23,google/flan-t5-small,task_0_of_user_23,14
7,1731000241.6505506,1731000241.726416,1731000242.1125715,0.3861554760443356,13,lucadiliello/bart-small,task_0_of_user_13,15
1,1731000240.9662282,1731000241.8306186,1731000242.105093,0.2744742835034505,16,google/flan-t5-base,task_1_of_user_16,10
2,1731000240.9662466,1731000241.830959,1731000242.2171144,0.3861554760443356,8,lucadiliello/bart-small,task_1_of_user_8,10
5,1731000241.3546405,1731000241.9108284,1731000242.1108284,0.2,14,google/flan-t5-small,task_0_of_user_14,15
4,1731000240.7063546,1731000241.9311433,1731000242.1311433,0.2,22,google/flan-t5-small,task_0_of_user_22,8
3,1731000241.5041177,1731000241.9316487,1731000242.206123,0.2744742835034505,9,google/flan-t5-base,task_0_of_user_9,13
6,1731000241.5041761,1731000241.9319015,1731000242.3180568,0.3861554760443356,3,lucadiliello/bart-small,task_0_of_user_3,14
1,1731000240.9657607,1731000242.119492,1731000242.3939664,0.2744742835034505,20,google/flan-t5-base,task_0_of_user_20,13
5,1731000241.8285291,1731000242.120933,1731000242.5070884,0.3861554760443356,6,lucadiliello/bart-small,task_1_of_user_6,16
7,1731000241.8287895,1731000242.1211796,1731000242.3211796,0.2,14,google/flan-t5-small,task_0_of_user_14,20
4,1731000240.7044258,1731000242.1367822,1731000242.5229375,0.3861554760443356,10,lucadiliello/bart-small,task_0_of_user_10,10
3,1731000241.2551064,1731000242.2208998,1731000242.4208999,0.2,12,google/flan-t5-small,task_0_of_user_12,15
2,1731000241.2551541,1731000242.2220013,1731000242.4964757,0.2744742835034505,5,google/flan-t5-base,task_0_of_user_5,12
6,1731000241.828369,1731000242.3341866,1731000242.720342,0.3861554760443356,3,lucadiliello/bart-small,task_0_of_user_3,17
7,1731000242.119943,1731000242.3354962,1731000242.7216516,0.3861554760443356,13,lucadiliello/bart-small,task_0_of_user_13,19
1,1731000240.5655072,1731000242.403188,1731000242.603188,0.2,23,google/flan-t5-small,task_0_of_user_23,7
3,1731000241.9286687,1731000242.4384725,1731000242.712947,0.2744742835034505,15,google/flan-t5-base,task_0_of_user_15,17
2,1731000240.0977886,1731000242.5104077,1731000242.784882,0.2744742835034505,24,google/flan-t5-base,task_1_of_user_24,5
5,1731000240.4852629,1731000242.511218,1731000242.8973734,0.3861554760443356,11,lucadiliello/bart-small,task_0_of_user_11,7
4,1731000239.6946738,1731000242.5310683,1731000242.7310684,0.2,12,google/flan-t5-small,task_0_of_user_12,2
1,1731000242.5103693,1731000242.619095,1731000242.8935695,0.2744742835034505,17,google/flan-t5-base,task_1_of_user_17,22
3,1731000239.693801,1731000242.73064,1731000243.1167953,0.3861554760443356,2,lucadiliello/bart-small,task_1_of_user_2,1
6,1731000242.530903,1731000242.732105,1731000242.932105,0.2,1,google/flan-t5-small,task_1_of_user_1,33
4,1731000242.5309947,1731000242.7324302,1731000242.9324303,0.2,22,google/flan-t5-small,task_0_of_user_22,27
7,1731000239.6950634,1731000242.7326298,1731000242.9326298,0.2,23,google/flan-t5-small,task_0_of_user_23,1
2,1731000239.8805184,1731000242.798475,1731000243.0729494,0.2744742835034505,9,google/flan-t5-base,task_0_of_user_9,2
1,1731000240.8896081,1731000242.90663,1731000243.1811044,0.2744742835034505,16,google/flan-t5-base,task_1_of_user_16,9
5,1731000240.8900332,1731000242.9074667,1731000243.293622,0.3861554760443356,11,lucadiliello/bart-small,task_0_of_user_11,11
4,1731000241.5115123,1731000242.9399273,1731000243.3260827,0.3861554760443356,21,lucadiliello/bart-small,task_0_of_user_21,14
6,1731000240.7074115,1731000242.941138,1731000243.3272934,0.3861554760443356,6,lucadiliello/bart-small,task_1_of_user_6,7
7,1731000239.880309,1731000242.9414036,1731000243.327559,0.3861554760443356,13,lucadiliello/bart-small,task_0_of_user_13,2
2,1731000242.9407835,1731000243.0883865,1731000243.362861,0.2744742835034505,25,google/flan-t5-base,task_1_of_user_25,31
3,1731000242.7973628,1731000243.1261544,1731000243.4006288,0.2744742835034505,7,google/flan-t5-base,task_0_of_user_7,32
1,1731000240.8568509,1731000243.191745,1731000243.391745,0.2,23,google/flan-t5-small,task_0_of_user_23,9
5,1731000241.5052047,1731000243.3024192,1731000243.5024192,0.2,14,google/flan-t5-small,task_0_of_user_14,16
4,1731000243.087991,1731000243.3344152,1731000243.5344152,0.2,3,google/flan-t5-small,task_1_of_user_3,7
6,1731000243.0880501,1731000243.334809,1731000243.534809,0.2,2,google/flan-t5-small,task_0_of_user_2,6
7,1731000243.0881028,1731000243.3350637,1731000243.5350637,0.2,1,google/flan-t5-small,task_1_of_user_1,39
2,1731000241.1101604,1731000243.3784974,1731000243.6529717,0.2744742835034505,5,google/flan-t5-base,task_0_of_user_5,11
1,1731000242.7983782,1731000243.3998492,1731000243.5998492,0.2,22,google/flan-t5-small,task_0_of_user_22,30
3,1731000242.9068928,1731000243.4091332,1731000243.6836076,0.2744742835034505,20,google/flan-t5-base,task_0_of_user_20,32
