GPU_ID,Arrival_Time,Start_Time,End_Time,Training_Time,User_ID,Model_Name,Task_Id,Task_Retrain
1,1731002557.7738478,1731002557.7741215,1731002566.5061042,8.731982705116188,1,google/flan-t5-small,task_1_of_user_1,-1
2,1731002558.0185118,1731002558.0187547,1731002566.301417,8.282662422445561,1,lucadiliello/bart-small,task_0_of_user_1,-1
3,1731002558.2605982,1731002558.2608926,1731002566.9928753,8.731982705116188,1,google/flan-t5-base,task_2_of_user_1,-1
1,1731002557.9389465,1731002566.5126646,1731002568.421415,1.9087504340726067,1,google/flan-t5-small,task_1_of_user_1,-1
2,1731002558.502736,1731002566.999164,1731002574.1350725,7.135908258512444,1,google/flan-t5-base,task_2_of_user_1,-1
