GPU_ID,Arrival_Time,Start_Time,End_Time,Training_Time,User_ID,Model_Name,Task_Id,Task_Retrain
3,1731006378.5119865,1731006460.62102,1731006485.2208939,24.59987366874482,29,google/flan-t5-base,task_0_of_user_29,-1
2,1731006378.5086508,1731006473.6252716,1731006498.2251453,24.59987366874482,9,google/flan-t5-base,task_0_of_user_9,-1
1,1731006385.44743,1731006476.9370856,1731006501.5369594,24.59987366874482,26,google/flan-t5-base,task_1_of_user_26,-1
3,1731006386.8032196,1731006485.2269785,1731006509.8268523,24.59987366874482,1,google/flan-t5-base,task_2_of_user_1,-1
2,1731006386.8000953,1731006498.230921,1731006522.8307948,24.59987366874482,5,google/flan-t5-base,task_1_of_user_5,-1
1,1731006378.5114436,1731006501.542714,1731006526.142588,24.59987366874482,4,google/flan-t5-base,task_0_of_user_4,-1
3,1731006378.511899,1731006509.8329682,1731006534.432842,24.59987366874482,15,google/flan-t5-base,task_0_of_user_15,-1
2,1731006384.404532,1731006522.8369453,1731006547.436819,24.59987366874482,5,google/flan-t5-base,task_2_of_user_5,-1
1,1731006386.802687,1731006526.1487405,1731006550.7486143,24.59987366874482,9,google/flan-t5-base,task_2_of_user_9,-1
3,1731006378.5102327,1731006534.4391146,1731006559.0389884,24.59987366874482,24,google/flan-t5-base,task_1_of_user_24,-1
2,1731006378.5095365,1731006547.4429862,1731006572.04286,24.59987366874482,7,google/flan-t5-base,task_0_of_user_7,-1
1,1731006378.5100856,1731006550.7551327,1731006575.3550065,24.59987366874482,17,google/flan-t5-base,task_1_of_user_17,-1
