GPU_ID,Arrival_Time,Start_Time,End_Time,Training_Time,User_ID,Model_Name,Task_Id,Task_Retrain
6,1730652233.4446714,1730652234.1851578,1730652234.5713131,0.3861554760443356,6,lucadiliello/bart-small,task_1_of_user_6,12
2,1730652232.0957193,1730652234.1856942,1730652234.4601686,0.2744742835034505,7,google/flan-t5-base,task_0_of_user_7,4
3,1730652233.1966877,1730652234.29711,1730652234.4971101,0.2,1,google/flan-t5-small,task_1_of_user_1,12
5,1730652232.3790476,1730652234.3619232,1730652234.7480786,0.3861554760443356,3,lucadiliello/bart-small,task_0_of_user_3,5
7,1730652233.5716412,1730652234.4145036,1730652234.800659,0.3861554760443356,2,lucadiliello/bart-small,task_1_of_user_2,13
2,1730652233.5717306,1730652234.4761004,1730652234.7505748,0.2744742835034505,5,google/flan-t5-base,task_0_of_user_5,13
3,1730652232.221948,1730652234.5041714,1730652234.7041714,0.2,1,google/flan-t5-small,task_1_of_user_1,5
1,1730652234.5037854,1730652234.5250106,1730652234.799485,0.2744742835034505,6,google/flan-t5-base,task_0_of_user_6,2
4,1730652232.4441571,1730652234.561566,1730652234.9477215,0.3861554760443356,8,lucadiliello/bart-small,task_1_of_user_8,6
6,1730652233.2352796,1730652234.5769498,1730652234.9631052,0.3861554760443356,6,lucadiliello/bart-small,task_1_of_user_6,11
3,1730652232.7817953,1730652234.7151442,1730652234.9896185,0.2744742835034505,9,google/flan-t5-base,task_0_of_user_9,8
2,1730652233.9665723,1730652234.755754,1730652235.0302284,0.2744742835034505,5,google/flan-t5-base,task_0_of_user_5,17
5,1730652233.6249135,1730652234.755948,1730652234.955948,0.2,1,google/flan-t5-small,task_1_of_user_1,17
1,1730652233.4442632,1730652234.808018,1730652235.1941733,0.3861554760443356,2,lucadiliello/bart-small,task_1_of_user_2,12
7,1730652234.1849625,1730652234.8082027,1730652235.0082028,0.2,8,google/flan-t5-small,task_0_of_user_8,1
4,1730652233.1750333,1730652234.9514763,1730652235.3376317,0.3861554760443356,10,lucadiliello/bart-small,task_0_of_user_10,13
