GPU_ID,Arrival_Time,Start_Time,End_Time,Training_Time,User_ID,Model_Name,Task_Id,Task_Retrain
1,1731002461.6529856,1731002461.654165,1731002461.854165,0.2,1,google/flan-t5-small,task_1_of_user_1,0
2,1731002461.6534824,1731002461.6545093,1731002462.0406647,0.3861554760443356,3,lucadiliello/bart-small,task_0_of_user_3,0
3,1731002461.6537228,1731002461.654771,1731002461.9292455,0.2744742835034505,5,google/flan-t5-base,task_0_of_user_5,0
4,1731002461.6539865,1731002461.6550553,1731002462.0412107,0.3861554760443356,2,lucadiliello/bart-small,task_1_of_user_2,0
1,1731002461.654128,1731002461.8619099,1731002462.1363842,0.2744742835034505,4,google/flan-t5-base,task_0_of_user_4,0
5,1731002461.8617787,1731002461.8621607,1731002462.0621607,0.2,1,google/flan-t5-small,task_1_of_user_1,1
3,1731002461.8614264,1731002461.9378798,1731002462.2123542,0.2744742835034505,5,google/flan-t5-base,task_0_of_user_5,1
2,1731002461.861481,1731002462.0493512,1731002462.4355066,0.3861554760443356,3,lucadiliello/bart-small,task_0_of_user_3,1
4,1731002461.8615751,1731002462.0503955,1731002462.4365509,0.3861554760443356,2,lucadiliello/bart-small,task_1_of_user_2,1
5,1731002462.0468688,1731002462.0642736,1731002462.2642736,0.2,1,google/flan-t5-small,task_1_of_user_1,2
1,1731002462.0496402,1731002462.144576,1731002462.4190505,0.2744742835034505,4,google/flan-t5-base,task_0_of_user_4,3
3,1731002461.9688325,1731002462.2191277,1731002462.493602,0.2744742835034505,5,google/flan-t5-base,task_0_of_user_5,2
5,1731002462.064188,1731002462.2675064,1731002462.4675064,0.2,1,google/flan-t5-small,task_1_of_user_1,3
1,1731002461.8616784,1731002462.4239354,1731002462.6984098,0.2744742835034505,4,google/flan-t5-base,task_0_of_user_4,2
2,1731002462.2185073,1731002462.4414685,1731002462.8276238,0.3861554760443356,3,lucadiliello/bart-small,task_0_of_user_3,3
4,1731002462.0499997,1731002462.441844,1731002462.8279994,0.3861554760443356,2,lucadiliello/bart-small,task_1_of_user_2,3
5,1731002462.4233882,1731002462.470613,1731002462.670613,0.2,1,google/flan-t5-small,task_1_of_user_1,5
3,1731002462.0499277,1731002462.498888,1731002462.7733624,0.2744742835034505,5,google/flan-t5-base,task_0_of_user_5,3
5,1731002462.2184384,1731002462.683893,1731002462.883893,0.2,1,google/flan-t5-small,task_1_of_user_1,4
1,1731002462.4401424,1731002462.7021759,1731002462.9766502,0.2744742835034505,4,google/flan-t5-base,task_0_of_user_4,6
3,1731002462.497068,1731002462.7790067,1731002463.053481,0.2744742835034505,5,google/flan-t5-base,task_0_of_user_5,6
2,1731002462.6836472,1731002462.834631,1731002463.2207863,0.3861554760443356,3,lucadiliello/bart-small,task_0_of_user_3,6
4,1731002462.4237962,1731002462.8349972,1731002463.2211525,0.3861554760443356,2,lucadiliello/bart-small,task_1_of_user_2,5
5,1731002462.8346047,1731002462.8899121,1731002463.0899122,0.2,1,google/flan-t5-small,task_1_of_user_1,11
1,1731002462.2182202,1731002462.9803762,1731002463.2548506,0.2744742835034505,4,google/flan-t5-base,task_0_of_user_4,4
3,1731002462.175324,1731002463.0609229,1731002463.3353972,0.2744742835034505,5,google/flan-t5-base,task_0_of_user_5,4
5,1731002462.889494,1731002463.0952415,1731002463.2952416,0.2,1,google/flan-t5-small,task_1_of_user_1,12
