GPU_ID,Arrival_Time,Start_Time,End_Time,Training_Time,User_ID,Model_Name,Task_Id,Task_Retrain
1,1731001905.1398015,1731001905.1409295,1731001913.4235919,8.282662422445561,3,lucadiliello/bart-small,task_0_of_user_3,-1
2,1731001905.1399813,1731001905.1413662,1731001913.873349,8.731982705116188,1,google/flan-t5-small,task_1_of_user_1,-1
3,1731001905.1405675,1731001905.141722,1731001913.8737047,8.731982705116188,4,google/flan-t5-base,task_0_of_user_4,-1
4,1731001905.140686,1731001905.1420581,1731001913.4247205,8.282662422445561,2,lucadiliello/bart-small,task_1_of_user_2,-1
5,1731001906.5622396,1731001906.5633423,1731001915.295325,8.731982705116188,2,google/flan-t5-small,task_0_of_user_2,-1
6,1731001906.5623631,1731001906.5635672,1731001915.2955499,8.731982705116188,3,google/flan-t5-small,task_1_of_user_3,-1
7,1731001906.5632973,1731001906.563855,1731001914.8465173,8.282662422445561,1,lucadiliello/bart-small,task_0_of_user_1,-1
1,1731001908.9953701,1731001913.8814633,1731001921.0173717,7.135908258512444,5,google/flan-t5-base,task_1_of_user_5,-1
2,1731001905.1408012,1731001913.8817143,1731001922.613697,8.731982705116188,5,google/flan-t5-base,task_0_of_user_5,-1
3,1731001908.3964884,1731001913.8820753,1731001922.614058,8.731982705116188,5,google/flan-t5-base,task_2_of_user_5,-1
4,1731001906.0539105,1731001913.8823094,1731001915.79106,1.9087504340726067,1,google/flan-t5-small,task_1_of_user_1,-1
5,1731001907.6724634,1731001915.3020678,1731001917.2108183,1.9087504340726067,2,google/flan-t5-small,task_0_of_user_2,-1
6,1731001908.2024431,1731001915.3032932,1731001917.2120438,1.9087504340726067,3,google/flan-t5-small,task_1_of_user_3,-1
1,1731001908.757501,1731001922.6206825,1731001931.3526652,8.731982705116188,5,google/flan-t5-base,task_1_of_user_5,-1
2,1731001906.5630152,1731001922.6215975,1731001929.757506,7.135908258512444,4,google/flan-t5-base,task_0_of_user_4,-1
3,1731001908.0497327,1731001922.6218245,1731001931.3538072,8.731982705116188,1,google/flan-t5-base,task_2_of_user_1,-1
1,1731001906.562415,1731001931.361074,1731001940.0930567,8.731982705116188,5,google/flan-t5-base,task_0_of_user_5,-1
2,1731001908.5348566,1731001931.3613389,1731001938.4972472,7.135908258512444,5,google/flan-t5-base,task_2_of_user_5,-1
3,1731001908.3505523,1731001931.361539,1731001938.4974473,7.135908258512444,1,google/flan-t5-base,task_2_of_user_1,-1
1,1731001907.3919766,1731001940.099955,1731001947.2358634,7.135908258512444,5,google/flan-t5-base,task_0_of_user_5,-1
2,1731001908.34009,1731001940.1001847,1731001948.8321674,8.731982705116188,5,google/flan-t5-base,task_2_of_user_5,-1
