GPU_ID,Arrival_Time,Start_Time,End_Time,Training_Time,User_ID,Model_Name,Task_Id,Task_Retrain
2,1730665332.9585147,1730665333.1913218,1730665333.4657962,0.2744742835034505,9,google/flan-t5-base,task_0_of_user_9,16
4,1730665332.131247,1730665333.1925652,1730665333.3925653,0.2,1,google/flan-t5-small,task_1_of_user_1,13
6,1730665332.1312613,1730665333.1928852,1730665333.5790405,0.3861554760443356,6,lucadiliello/bart-small,task_1_of_user_6,11
7,1730665331.6138344,1730665333.193122,1730665333.5792773,0.3861554760443356,3,lucadiliello/bart-small,task_0_of_user_3,6
5,1730665332.2307632,1730665333.253313,1730665333.6394684,0.3861554760443356,10,lucadiliello/bart-small,task_0_of_user_10,11
3,1730665332.2324688,1730665333.2539203,1730665333.5283947,0.2744742835034505,4,google/flan-t5-base,task_0_of_user_4,13
1,1730665330.8247955,1730665333.3792174,1730665333.6536918,0.2744742835034505,7,google/flan-t5-base,task_0_of_user_7,0
4,1730665332.8695135,1730665333.3965902,1730665333.7827456,0.3861554760443356,8,lucadiliello/bart-small,task_1_of_user_8,17
2,1730665332.4014082,1730665333.4787028,1730665333.7531772,0.2744742835034505,5,google/flan-t5-base,task_0_of_user_5,12
3,1730665332.0458689,1730665333.534853,1730665333.9210083,0.3861554760443356,2,lucadiliello/bart-small,task_1_of_user_2,10
6,1730665332.2318444,1730665333.5825238,1730665333.7825239,0.2,1,google/flan-t5-small,task_1_of_user_1,14
7,1730665332.232158,1730665333.5827048,1730665333.9688601,0.3861554760443356,3,lucadiliello/bart-small,task_0_of_user_3,13
5,1730665332.046098,1730665333.643738,1730665334.0298934,0.3861554760443356,6,lucadiliello/bart-small,task_1_of_user_6,10
1,1730665333.3790364,1730665333.6600957,1730665333.8600957,0.2,8,google/flan-t5-small,task_0_of_user_8,1
2,1730665331.2178261,1730665333.7758603,1730665334.0503347,0.2744742835034505,9,google/flan-t5-base,task_0_of_user_9,3
4,1730665333.77548,1730665333.792654,1730665333.992654,0.2,3,google/flan-t5-small,task_1_of_user_3,4
6,1730665333.7755892,1730665333.7929544,1730665333.9929545,0.2,2,google/flan-t5-small,task_0_of_user_2,0
1,1730665332.045957,1730665333.868578,1730665334.068578,0.2,1,google/flan-t5-small,task_1_of_user_1,12
3,1730665333.8682837,1730665333.928679,1730665334.2031534,0.2744742835034505,4,google/flan-t5-base,task_0_of_user_4,28
7,1730665331.9535542,1730665333.981208,1730665334.3673635,0.3861554760443356,8,lucadiliello/bart-small,task_1_of_user_8,9
4,1730665333.6434708,1730665333.997944,1730665334.1979442,0.2,8,google/flan-t5-small,task_0_of_user_8,4
6,1730665332.401052,1730665333.9981706,1730665334.384326,0.3861554760443356,3,lucadiliello/bart-small,task_0_of_user_3,14
5,1730665331.9541545,1730665334.0349147,1730665334.42107,0.3861554760443356,2,lucadiliello/bart-small,task_1_of_user_2,9
2,1730665331.9533036,1730665334.0528624,1730665334.3273368,0.2744742835034505,5,google/flan-t5-base,task_0_of_user_5,9
1,1730665333.7749922,1730665334.0705557,1730665334.34503,0.2744742835034505,7,google/flan-t5-base,task_0_of_user_7,27
4,1730665331.3261726,1730665334.2020955,1730665334.5882509,0.3861554760443356,6,lucadiliello/bart-small,task_1_of_user_6,3
3,1730665333.9788964,1730665334.2092485,1730665334.4092486,0.2,3,google/flan-t5-small,task_1_of_user_3,6
2,1730665332.7977135,1730665334.3403106,1730665334.614785,0.2744742835034505,4,google/flan-t5-base,task_0_of_user_4,17
1,1730665331.612995,1730665334.3463392,1730665334.6208136,0.2744742835034505,5,google/flan-t5-base,task_0_of_user_5,6
7,1730665333.1920135,1730665334.3692782,1730665334.5692782,0.2,1,google/flan-t5-small,task_1_of_user_1,24
6,1730665333.868381,1730665334.3869276,1730665334.5869277,0.2,2,google/flan-t5-small,task_0_of_user_2,2
3,1730665334.2019808,1730665334.422521,1730665334.6225212,0.2,3,google/flan-t5-small,task_1_of_user_3,7
5,1730665331.3262286,1730665334.423069,1730665334.8092244,0.3861554760443356,8,lucadiliello/bart-small,task_1_of_user_8,4
7,1730665334.2018023,1730665334.576848,1730665334.776848,0.2,8,google/flan-t5-small,task_0_of_user_8,9
4,1730665334.0346808,1730665334.5940266,1730665334.7940266,0.2,1,google/flan-t5-small,task_1_of_user_1,37
6,1730665331.2181618,1730665334.594413,1730665334.9805684,0.3861554760443356,2,lucadiliello/bart-small,task_1_of_user_2,3
2,1730665332.2324185,1730665334.621601,1730665335.0077565,0.3861554760443356,6,lucadiliello/bart-small,task_1_of_user_6,12
1,1730665331.9541118,1730665334.622321,1730665335.0084763,0.3861554760443356,3,lucadiliello/bart-small,task_0_of_user_3,9
3,1730665333.3787527,1730665334.6286256,1730665334.9031,0.2744742835034505,9,google/flan-t5-base,task_0_of_user_9,20
