GPU_ID,Arrival_Time,Start_Time,End_Time,Training_Time,User_ID,Model_Name,Task_Id,Task_Retrain
1,1731004726.0805333,1731004726.0856442,1731004734.3683066,8.282662422445561,10,lucadiliello/bart-small,task_0_of_user_10,-1
2,1731004726.0811963,1731004726.0863006,1731004734.8182833,8.731982705116188,1,google/flan-t5-small,task_1_of_user_1,-1
3,1731004726.0821307,1731004726.0868304,1731004734.818813,8.731982705116188,7,google/flan-t5-base,task_0_of_user_7,-1
4,1731004726.0826893,1731004726.0873177,1731004734.36998,8.282662422445561,2,lucadiliello/bart-small,task_1_of_user_2,-1
5,1731004726.0831292,1731004726.087676,1731004734.8196588,8.731982705116188,12,google/flan-t5-small,task_0_of_user_12,-1
6,1731004726.083377,1731004726.0881753,1731004734.3708377,8.282662422445561,6,lucadiliello/bart-small,task_1_of_user_6,-1
7,1731004726.0835543,1731004726.0885873,1731004734.82057,8.731982705116188,14,google/flan-t5-small,task_0_of_user_14,-1
1,1731004734.7366922,1731004734.8240464,1731004736.732797,1.9087504340726067,3,google/flan-t5-small,task_1_of_user_3,-1
2,1731004726.0823503,1731004734.8268938,1731004743.5588765,8.731982705116188,17,google/flan-t5-base,task_1_of_user_17,-1
3,1731004726.083232,1731004734.827314,1731004743.5592966,8.731982705116188,19,google/flan-t5-base,task_0_of_user_19,-1
4,1731004732.4919343,1731004734.8275704,1731004736.736321,1.9087504340726067,12,google/flan-t5-small,task_0_of_user_12,-1
5,1731004733.4180336,1731004734.8278108,1731004743.5597935,8.731982705116188,8,google/flan-t5-small,task_0_of_user_8,-1
6,1731004726.0842028,1731004734.8280761,1731004743.1107385,8.282662422445561,18,lucadiliello/bart-small,task_0_of_user_18,-1
7,1731004733.3925056,1731004734.8283057,1731004743.5602884,8.731982705116188,2,google/flan-t5-small,task_0_of_user_2,-1
1,1731004741.2965245,1731004743.5666578,1731004750.7025661,7.135908258512444,9,google/flan-t5-base,task_2_of_user_9,-1
2,1731004734.8231225,1731004743.567033,1731004751.8496954,8.282662422445561,14,lucadiliello/bart-small,task_1_of_user_14,-1
3,1731004734.8234422,1731004743.567277,1731004750.7031853,7.135908258512444,6,google/flan-t5-base,task_0_of_user_6,-1
4,1731004734.825961,1731004743.5675368,1731004745.4762874,1.9087504340726067,8,google/flan-t5-small,task_0_of_user_8,-1
5,1731004738.360079,1731004743.5677335,1731004751.850396,8.282662422445561,17,lucadiliello/bart-small,task_2_of_user_17,-1
6,1731004731.3622444,1731004743.5679522,1731004745.4767027,1.9087504340726067,14,google/flan-t5-small,task_0_of_user_14,-1
7,1731004740.3642836,1731004743.5681827,1731004751.850845,8.282662422445561,7,lucadiliello/bart-small,task_2_of_user_7,-1
1,1731004726.0845351,1731004752.3081262,1731004761.040109,8.731982705116188,4,google/flan-t5-base,task_0_of_user_4,-1
2,1731004731.199153,1731004752.3087907,1731004761.0407734,8.731982705116188,5,google/flan-t5-base,task_0_of_user_5,-1
3,1731004726.0848875,1731004752.3090045,1731004761.0409873,8.731982705116188,16,google/flan-t5-base,task_1_of_user_16,-1
4,1731004731.057482,1731004752.3092847,1731004754.2180352,1.9087504340726067,1,google/flan-t5-small,task_1_of_user_1,-1
5,1731004736.9112124,1731004752.3094728,1731004760.5921352,8.282662422445561,9,lucadiliello/bart-small,task_1_of_user_9,-1
6,1731004730.680371,1731004752.3096879,1731004761.0416706,8.731982705116188,3,google/flan-t5-small,task_1_of_user_3,-1
