GPU_ID,Arrival_Time,Start_Time,End_Time,Training_Time,User_ID,Model_Name,Task_Id,Task_Retrain
1,1731005258.764416,1731005258.7687166,1731005267.051379,8.282662422445561,13,lucadiliello/bart-small,task_0_of_user_13,-1
2,1731005258.7650793,1731005258.7690706,1731005283.3689444,24.59987366874482,20,google/flan-t5-base,task_0_of_user_20,-1
3,1731005258.7662241,1731005258.7692957,1731005269.410029,10.640733139188795,1,google/flan-t5-small,task_1_of_user_1,-1
4,1731005258.7666707,1731005258.7695086,1731005267.052171,8.282662422445561,18,lucadiliello/bart-small,task_0_of_user_18,-1
5,1731005258.7670817,1731005258.7697911,1731005267.0524535,8.282662422445561,11,lucadiliello/bart-small,task_0_of_user_11,-1
6,1731005258.7675507,1731005258.770087,1731005267.0527494,8.282662422445561,3,lucadiliello/bart-small,task_0_of_user_3,-1
7,1731005258.7676046,1731005258.77039,1731005267.0530524,8.282662422445561,10,lucadiliello/bart-small,task_0_of_user_10,-1
1,1731005258.7679482,1731005267.0594997,1731005291.6593735,24.59987366874482,17,google/flan-t5-base,task_1_of_user_17,-1
4,1731005264.1534646,1731005267.060009,1731005277.7007422,10.640733139188795,3,google/flan-t5-small,task_1_of_user_3,-1
5,1731005263.485996,1731005267.0601878,1731005275.3428502,8.282662422445561,9,lucadiliello/bart-small,task_1_of_user_9,-1
6,1731005258.7680972,1731005267.0603695,1731005277.7011027,10.640733139188795,12,google/flan-t5-small,task_0_of_user_12,-1
7,1731005265.5768669,1731005267.0605445,1731005275.343207,8.282662422445561,7,lucadiliello/bart-small,task_2_of_user_7,-1
3,1731005265.2863812,1731005269.4158297,1731005294.0157034,24.59987366874482,5,google/flan-t5-base,task_1_of_user_5,-1
5,1731005265.8061702,1731005275.3495655,1731005283.632228,8.282662422445561,17,lucadiliello/bart-small,task_0_of_user_17,-1
7,1731005258.7684538,1731005275.3498893,1731005283.6325517,8.282662422445561,8,lucadiliello/bart-small,task_1_of_user_8,-1
4,1731005263.299471,1731005277.7076855,1731005285.9903479,8.282662422445561,7,lucadiliello/bart-small,task_1_of_user_7,-1
6,1731005265.8318481,1731005277.70804,1731005285.9907024,8.282662422445561,6,lucadiliello/bart-small,task_2_of_user_6,-1
2,1731005258.7667825,1731005283.374672,1731005307.9745457,24.59987366874482,9,google/flan-t5-base,task_0_of_user_9,-1
5,1731005262.8593116,1731005283.6393042,1731005294.2800374,10.640733139188795,8,google/flan-t5-small,task_0_of_user_8,-1
7,1731005263.5369465,1731005283.639634,1731005294.2803671,10.640733139188795,2,google/flan-t5-small,task_0_of_user_2,-1
4,1731005258.768423,1731005285.997088,1731005294.2797503,8.282662422445561,2,lucadiliello/bart-small,task_1_of_user_2,-1
6,1731005263.740448,1731005285.9976628,1731005294.2803252,8.282662422445561,17,lucadiliello/bart-small,task_2_of_user_17,-1
1,1731005258.7674537,1731005291.6656075,1731005316.2654812,24.59987366874482,5,google/flan-t5-base,task_0_of_user_5,-1
3,1731005258.76658,1731005294.021362,1731005318.6212358,24.59987366874482,7,google/flan-t5-base,task_0_of_user_7,-1
4,1731005261.816272,1731005294.2877798,1731005302.5704422,8.282662422445561,14,lucadiliello/bart-small,task_1_of_user_14,-1
5,1731005258.768121,1731005294.2880683,1731005302.5707307,8.282662422445561,6,lucadiliello/bart-small,task_1_of_user_6,-1
6,1731005264.1280255,1731005294.288261,1731005304.9289942,10.640733139188795,12,google/flan-t5-small,task_1_of_user_12,-1
7,1731005263.0734692,1731005294.2884717,1731005302.571134,8.282662422445561,1,lucadiliello/bart-small,task_0_of_user_1,-1
4,1731005258.7679193,1731005302.5770576,1731005313.2177908,10.640733139188795,14,google/flan-t5-small,task_0_of_user_14,-1
5,1731005263.8067,1731005302.5777273,1731005310.8603897,8.282662422445561,19,lucadiliello/bart-small,task_1_of_user_19,-1
2,1731005258.76815,1731005307.9808211,1731005332.580695,24.59987366874482,15,google/flan-t5-base,task_0_of_user_15,-1
1,1731005258.7685726,1731005316.2716055,1731005340.8714793,24.59987366874482,19,google/flan-t5-base,task_0_of_user_19,-1
3,1731005263.816882,1731005318.6271865,1731005343.2270603,24.59987366874482,6,google/flan-t5-base,task_0_of_user_6,-1
2,1731005262.6882305,1731005332.5869381,1731005357.186812,24.59987366874482,5,google/flan-t5-base,task_2_of_user_5,-1
1,1731005258.7686613,1731005340.877607,1731005365.477481,24.59987366874482,16,google/flan-t5-base,task_1_of_user_16,-1
3,1731005263.1243854,1731005343.2327986,1731005367.8326724,24.59987366874482,16,google/flan-t5-base,task_0_of_user_16,-1
2,1731005265.6074054,1731005357.1930695,1731005381.7929432,24.59987366874482,1,google/flan-t5-base,task_2_of_user_1,-1
1,1731005258.7678292,1731005365.483419,1731005390.0832927,24.59987366874482,4,google/flan-t5-base,task_0_of_user_4,-1
3,1731005265.373098,1731005367.8391347,1731005392.4390085,24.59987366874482,9,google/flan-t5-base,task_2_of_user_9,-1
